ID_PATROCINIO;IN_ATIVO;ID_PLANO;DT_INICIO_PATROCINIO;DT_FIM_PATROCINIO;DT_BASE_RETIRADA;DT_APROVACAO_CONV_ADESAO;DT_INI_VIGENCIA_CONV_ADESAO;DT_FIM_VIGENCIA_CONV_ADESAO;IN_PJ_NACIONAL;NU_CNPJ;NM_RAZAO_SOCIAL;NU_CNPB
3783;Não;1056;2006-04-24 00:00:00.0000000;2007-10-01 00:00:00.0000000;;2006-04-24 00:00:00.0000000;2006-04-24 00:00:00.0000000;;Sim;028.944.7340.001-48;FABRICA CARIOCA DE CATALISADORES S.A.;2006002783
3822;Não;1080;2007-12-07 00:00:00.0000000;2015-06-30 00:00:00.0000000;;2006-07-05 00:00:00.0000000;2006-07-05 00:00:00.0000000;;Sim;033.573.9570.001-86;SAO RAIMUNDO ADM PARTICIPACOES E REPRESENTACOES LTDA - ME;2006003992
3823;Não;1080;2006-07-05 00:00:00.0000000;2015-06-30 00:00:00.0000000;;2006-07-05 00:00:00.0000000;2006-07-05 00:00:00.0000000;;Sim;031.452.2790.001-78;OWENS-ILLINOIS DO BRASIL S/A;2006003992
3835;Não;1088;2006-12-21 00:00:00.0000000;2023-01-16 00:00:00.0000000;;2006-12-21 00:00:00.0000000;2006-12-21 00:00:00.0000000;;Sim;000.070.6980.001-11;COMPANHIA ENERGETICA DE BRASILIA;2006006811
3837;Não;1088;2007-05-18 00:00:00.0000000;2023-01-16 00:00:00.0000000;;2006-12-21 00:00:00.0000000;2006-12-21 00:00:00.0000000;;Sim;003.677.6380.001-50;CEB LAJEADO S/A;2006006811
3838;Não;1088;2006-12-21 00:00:00.0000000;2023-01-16 00:00:00.0000000;;2006-12-21 00:00:00.0000000;2006-12-21 00:00:00.0000000;;Sim;004.232.3140.001-70;CEB GERACAO S.A.;2006006811
3839;Não;1088;2006-12-21 00:00:00.0000000;2023-01-16 00:00:00.0000000;;2006-12-21 00:00:00.0000000;2006-12-21 00:00:00.0000000;;Sim;003.682.0140.001-20;CEB PARTICIPACOES S/A CEBPAR;2006006811
3853;Não;1097;2007-01-29 00:00:00.0000000;2015-10-28 00:00:00.0000000;;2007-01-29 00:00:00.0000000;2007-01-29 00:00:00.0000000;;Sim;058.726.1590.001-78;FUNDACAO CULTURAL PROMON;2007000229
3856;Não;1097;2007-01-29 00:00:00.0000000;2015-10-28 00:00:00.0000000;;2007-01-29 00:00:00.0000000;2007-01-29 00:00:00.0000000;;Sim;084.534.2540.001-80;TROPICO SISTEMAS E TELECOMUNICACOES DA AMAZONIA LTDA;2007000229
3857;Não;1097;2007-01-29 00:00:00.0000000;2025-04-08 00:00:00.0000000;;2007-01-29 00:00:00.0000000;2007-01-29 00:00:00.0000000;;Sim;004.000.1580.001-12;PROMON INTELLIGENS ESTRATEGIA E TECNOLOGIA LTDA.;2007000229
3878;Não;1114;2006-11-03 00:00:00.0000000;2010-06-24 00:00:00.0000000;;2006-11-03 00:00:00.0000000;2006-11-03 00:00:00.0000000;;Sim;067.712.5620.001-39;PROCTER & GAMBLE HIGIENE E COSMETICOS LTDA;2006005911
3879;Não;1114;2006-11-03 00:00:00.0000000;2010-06-24 00:00:00.0000000;;2006-11-03 00:00:00.0000000;2006-11-03 00:00:00.0000000;;Sim;013.058.3260.001-11;PROCTER & GAMBLE QUIMICA LTDA;2006005911
3889;Não;1117;2005-11-01 00:00:00.0000000;2022-12-29 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;007.297.3590.001-11;EMPRESA DE DISTRIBUICAO DE ENERGIA VALE PARANAPANEMA S.A.;2006006665
3890;Não;1117;2005-11-01 00:00:00.0000000;2022-07-22 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;004.169.2570.001-22;COMPANHIA TECNICA DE COMERCIALIZACAO DE ENERGIA;2006006665
3891;Não;1117;2005-11-01 00:00:00.0000000;2021-05-12 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;000.412.6850.001-83;REDE POWER DO BRASIL S.A.;2006006665
3892;Não;1117;1990-06-19 00:00:00.0000000;2021-05-12 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;058.890.1120.001-45;BBPM PARTICIPACOES SA;2006006665
3893;Não;1117;1986-11-01 00:00:00.0000000;2021-05-12 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;045.661.0480.001-89;DENERGE DESENVOLVIMENTO ENERGETICO SA;2006006665
3894;Não;1117;2000-01-10 00:00:00.0000000;2015-05-08 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;004.895.7280.001-80;CENTRAIS ELETRICAS DO PARA S.A. - CELPA;2006006665
3896;Não;1117;1986-06-29 00:00:00.0000000;2021-05-12 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;061.584.1400.001-49;REDE ENERGIA S.A;2006006665
3897;Não;1117;1986-06-29 00:00:00.0000000;2022-12-29 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;060.876.0750.001-62;EMPRESA DE ELETRICIDADE VALE PARANAPANEMA S A;2006006665
3898;Não;1117;1986-09-29 00:00:00.0000000;2022-12-29 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;060.942.2810.001-23;EMPRESA ELETRICA BRAGANTINA S A;2006006665
3899;Não;1117;1986-06-29 00:00:00.0000000;2022-12-29 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;061.416.2440.001-44;COMPANHIA NACIONAL DE ENERGIA ELETRICA;2006006665
3902;Não;1117;1995-12-01 00:00:00.0000000;2022-12-29 00:00:00.0000000;;1986-06-29 00:00:00.0000000;1986-06-29 00:00:00.0000000;;Sim;077.882.5040.001-07;COMPANHIA FORCA E LUZ DO OESTE;2006006665
3911;Não;1121;2007-06-04 00:00:00.0000000;2007-06-04 00:00:00.0000000;;2007-06-04 00:00:00.0000000;2007-06-04 00:00:00.0000000;;Sim;002.499.0040.001-91;GEDAS DO BRASIL SERVICOS DE TECNOLOGIA DA INFORMACAO, COMERCIO, IMPORTACAO E EXPORTACAO LTDA;2007001111
3930;Não;1134;2007-09-25 00:00:00.0000000;2018-09-17 00:00:00.0000000;;2007-09-25 00:00:00.0000000;2007-09-25 00:00:00.0000000;;Sim;061.116.2650.001-44;COMPANHIA LUZ E FORCA SANTA CRUZ;2007003074
4883;Não;38;2009-07-06 00:00:00.0000000;2014-09-15 00:00:00.0000000;;2009-07-06 00:00:00.0000000;2009-07-06 00:00:00.0000000;;Sim;073.626.2930.001-90;FRATELLI VITA BEBIDAS S.A.;1980000956
4885;Não;38;2009-07-06 00:00:00.0000000;2014-09-15 00:00:00.0000000;;2009-07-06 00:00:00.0000000;2009-07-06 00:00:00.0000000;;Sim;073.082.1580.001-21;AMBEV BRASIL BEBIDAS S.A.;1980000956
5347;Não;689;2009-07-09 00:00:00.0000000;2011-03-30 00:00:00.0000000;;2009-07-09 00:00:00.0000000;2009-07-09 00:00:00.0000000;;Sim;045.512.3650.001-33;INDUSTRIA AERONAUTICA NEIVA LTDA.;1999001192
4785;Não;1631;2009-03-30 00:00:00.0000000;2009-10-26 00:00:00.0000000;;2009-03-30 00:00:00.0000000;2009-04-01 00:00:00.0000000;;Sim;082.829.7300.001-64;PERDIGAO AGROINDL  SA;2009000511
4787;Não;1631;2009-03-30 00:00:00.0000000;2010-12-03 00:00:00.0000000;;2009-03-30 00:00:00.0000000;2009-04-01 00:00:00.0000000;;Sim;001.573.1810.001-08;AVIPAL NORDESTE S/A;2009000511
5583;Não;221;2009-05-14 00:00:00.0000000;2011-09-28 00:00:00.0000000;;2009-05-14 00:00:00.0000000;2009-05-14 00:00:00.0000000;;Sim;002.570.6880.001-70;BRASIL TELECOM PARTICIPACOES S/A;2000002838
4863;Não;110;2009-04-20 00:00:00.0000000;2016-03-30 00:00:00.0000000;;1979-12-18 00:00:00.0000000;1979-12-18 00:00:00.0000000;;Sim;003.619.5960.001-09;LINEINVEST PARTICIPACOES LTDA.;1979004056
6730;Não;765;2001-01-01 00:00:00.0000000;2010-02-12 00:00:00.0000000;;1988-04-01 00:00:00.0000000;1988-04-01 00:00:00.0000000;;Sim;004.426.5650.001-96;T-SYSTEMS DO BRASIL LTDA.;1988001374
7936;Não;742;2010-07-30 00:00:00.0000000;2014-06-26 00:00:00.0000000;;2010-07-30 00:00:00.0000000;2010-07-30 00:00:00.0000000;;Sim;043.199.7510.001-91;ESTUDIO ELDORADO LTDA;1995001929
7937;Não;742;2010-07-30 00:00:00.0000000;2014-06-26 00:00:00.0000000;;2010-07-30 00:00:00.0000000;2010-07-30 00:00:00.0000000;;Sim;052.648.3180.001-87;O.E.S.P.GRAFICA S/A;1995001929
7947;Não;3024;2010-12-15 00:00:00.0000000;2017-09-22 00:00:00.0000000;;2010-12-15 00:00:00.0000000;2011-06-14 00:00:00.0000000;;Sim;002.327.8170.001-02;CONCESSAO METROVIARIA DO RIO DE JANEIRO S.A.;2010005856
8259;Não;1147;2010-10-05 00:00:00.0000000;2012-07-25 00:00:00.0000000;;2010-10-05 00:00:00.0000000;2010-10-05 00:00:00.0000000;;Sim;009.688.2180.001-55;JOHN BEN TECHNOLOGIES MAQUINAS E EQUIPAMENTOS IND. LTDA;2008000192
8385;Não;2884;2010-10-29 00:00:00.0000000;2011-03-23 00:00:00.0000000;;2010-10-29 00:00:00.0000000;2010-12-01 00:00:00.0000000;;Sim;010.362.8120.001-30;IGARASSU AGRO INDUSTRIAL LTDA;2010005074
6330;Não;243;1991-10-01 00:00:00.0000000;2010-04-08 00:00:00.0000000;;1991-10-01 00:00:00.0000000;1991-10-01 00:00:00.0000000;;Sim;083.150.7140.001-03;INDUSTRIA E COMERCIO DE PESCADOS PENHA LTDA;1991001411
6331;Não;243;1991-10-01 00:00:00.0000000;2010-04-08 00:00:00.0000000;;1991-10-01 00:00:00.0000000;1991-10-01 00:00:00.0000000;;Sim;078.657.8300.001-83;WEG MOTORES LTDA;1991001411
8031;Não;2664;2010-09-02 00:00:00.0000000;2013-12-06 00:00:00.0000000;;2010-09-02 00:00:00.0000000;2010-11-01 00:00:00.0000000;;Sim;002.977.3480.001-69;BCO TOYOTA BRASIL SA;2010003756
8202;Não;783;2010-12-21 00:00:00.0000000;2015-05-29 00:00:00.0000000;;2010-12-21 00:00:00.0000000;2010-12-21 00:00:00.0000000;;Sim;011.973.2140.001-60;UOL HOST TECNOLOGIA LTDA;1997000229
7748;Não;2824;2010-10-13 00:00:00.0000000;2016-02-11 00:00:00.0000000;;2010-10-13 00:00:00.0000000;2011-06-01 00:00:00.0000000;;Sim;002.717.3810.001-50;GE RIO REVISAO DE MOTORES AERONAUTICOS LTDA;2010004711
8705;Não;110;2011-03-23 00:00:00.0000000;2016-03-30 00:00:00.0000000;;1979-12-18 00:00:00.0000000;1979-12-18 00:00:00.0000000;;Sim;003.338.2270.001-30;FINAUSTRIA ASSESSORIA, ADMINISTRACAO, SERVICOS DE CREDITO E PARTICIPACOES LTDA.;1979004056
9005;Não;712;2011-03-31 00:00:00.0000000;2018-12-14 00:00:00.0000000;;2011-03-31 00:00:00.0000000;2011-03-31 00:00:00.0000000;;Sim;045.512.3650.001-33;INDUSTRIA AERONAUTICA NEIVA LTDA.;1999000919
9540;Não;37;2008-05-20 00:00:00.0000000;2014-09-15 00:00:00.0000000;;1996-12-10 00:00:00.0000000;1996-12-10 00:00:00.0000000;;Sim;073.082.1580.001-21;AMBEV BRASIL BEBIDAS S.A.;1996004174
9681;Não;499;2011-07-06 00:00:00.0000000;2016-09-16 00:00:00.0000000;;2011-07-06 00:00:00.0000000;2011-07-06 00:00:00.0000000;;Sim;015.134.6950.001-71;VALE POTASSIO NORDESTE S.A;1999005211
9684;Não;499;2011-07-06 00:00:00.0000000;2016-11-17 00:00:00.0000000;;2011-07-06 00:00:00.0000000;2011-07-06 00:00:00.0000000;;Sim;010.826.3410.001-74;LOG.STAR NAVEGACAO S.A.;1999005211
9685;Não;499;2011-07-06 00:00:00.0000000;2016-09-16 00:00:00.0000000;;2011-07-06 00:00:00.0000000;2011-07-06 00:00:00.0000000;;Sim;019.443.9850.001-58;FERTILIZANTES FOSFATADOS SA FOSFERTIL;1999005211
9686;Não;499;2011-07-06 00:00:00.0000000;2016-09-16 00:00:00.0000000;;2011-07-06 00:00:00.0000000;2011-07-06 00:00:00.0000000;;Sim;011.472.9110.001-38;VALE ENERGIA LIMPA S/A;1999005211
9688;Não;499;2011-07-06 00:00:00.0000000;2016-09-16 00:00:00.0000000;;2011-07-06 00:00:00.0000000;2011-07-06 00:00:00.0000000;;Sim;033.931.4860.001-30;VALE FERTILIZANTES S.A.;1999005211
5553;Não;501;2009-12-01 00:00:00.0000000;2015-05-11 00:00:00.0000000;;2009-12-01 00:00:00.0000000;2009-12-01 00:00:00.0000000;;Sim;005.053.0200.003-06;ALBRAS ALUMINIO BRASILEIRO S/A;2000008283
5554;Não;501;2009-12-01 00:00:00.0000000;2015-05-11 00:00:00.0000000;;2009-12-01 00:00:00.0000000;2009-12-01 00:00:00.0000000;;Sim;005.848.3870.003-16;ALUNORTE ALUMINA DO NORTE DO BRASIL S/A;2000008283
9468;Não;1964;2011-06-20 00:00:00.0000000;2021-07-06 00:00:00.0000000;;2009-11-09 00:00:00.0000000;2010-04-01 00:00:00.0000000;;Sim;003.012.2300.001-69;HIPERCARD BANCO MULTIPLO S.A.;2009002865
9469;Não;1964;2011-06-20 00:00:00.0000000;2014-11-25 00:00:00.0000000;;2009-11-09 00:00:00.0000000;2010-04-01 00:00:00.0000000;;Sim;075.049.0980.001-70;BANESTADO PARTICIPACOES, ADMINISTRACAO E SERVICOS LTDA.;2009002865
10656;Não;219;2011-11-24 00:00:00.0000000;2016-08-02 00:00:00.0000000;;2000-01-30 00:00:00.0000000;2000-01-30 00:00:00.0000000;;Sim;004.164.6160.001-59;TNL PCS S/A;1991001029
10654;Não;219;2011-11-24 00:00:00.0000000;2016-08-01 00:00:00.0000000;;2000-01-30 00:00:00.0000000;2000-01-30 00:00:00.0000000;;Sim;002.449.9920.001-64;VIVO S.A.;1991001029
10662;Não;219;2011-11-24 00:00:00.0000000;2020-10-22 00:00:00.0000000;;2000-01-30 00:00:00.0000000;2000-01-30 00:00:00.0000000;;Sim;004.206.0500.001-80;TIM CELULAR S.A.;1991001029
4789;Não;736;2008-11-26 00:00:00.0000000;2019-09-30 00:00:00.0000000;;1995-09-26 00:00:00.0000000;1995-09-26 00:00:00.0000000;;Sim;009.346.6010.001-25;BM&F BOVESPA SA BOLSA DE VALORES MERCADORIAS E FUTUROS;1995001147
5381;Não;1015;1997-01-01 00:00:00.0000000;2014-04-11 00:00:00.0000000;;1997-07-29 00:00:00.0000000;1997-01-01 00:00:00.0000000;;Sim;001.472.7200.001-12;MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA;2006000292
7633;Não;240;2010-08-20 00:00:00.0000000;2014-01-20 00:00:00.0000000;;2010-08-20 00:00:00.0000000;2010-08-20 00:00:00.0000000;;Sim;001.002.6120.001-86;FLAMMA AUTOMOTIVA S/A;1996003674
7636;Não;240;2010-08-20 00:00:00.0000000;2024-12-11 00:00:00.0000000;;2010-08-20 00:00:00.0000000;2010-08-20 00:00:00.0000000;;Sim;063.050.5120.001-82;RIOS UNIDOS LOGISTICA E TRANSPORTES DE ACO LTDA;1996003674
7638;Não;240;2010-08-20 00:00:00.0000000;2013-10-08 00:00:00.0000000;;2010-08-20 00:00:00.0000000;2010-08-20 00:00:00.0000000;;Sim;087.162.3920.001-73;TUBOMAC S/A - TUBOS E MATERIAIS DE CONSTRUCAO;1996003674
8470;Não;1158;2011-01-14 00:00:00.0000000;2017-11-09 00:00:00.0000000;;2008-04-07 00:00:00.0000000;2008-04-07 00:00:00.0000000;;Sim;002.332.1910.001-14;BENTELER COMERCIAL LTDA;2008001156
9625;Não;3244;2011-07-01 00:00:00.0000000;2018-06-12 00:00:00.0000000;;2011-06-27 00:00:00.0000000;2011-07-01 00:00:00.0000000;;Sim;071.550.3880.001-42;RUMO LOGISTICA OPERADORA MULTIMODAL S.A.;2011000947
9627;Não;3244;2011-06-27 00:00:00.0000000;2014-07-11 00:00:00.0000000;;2011-06-27 00:00:00.0000000;2011-07-01 00:00:00.0000000;;Sim;001.893.5560.001-17;DOCELAR ALIMENTOS E BEBIDAS S/A;2011000947
9628;Não;3244;2011-06-27 00:00:00.0000000;2019-05-13 00:00:00.0000000;;2011-06-27 00:00:00.0000000;2011-07-01 00:00:00.0000000;;Sim;008.934.3470.001-13;RADAR PROPRIEDADES AGRICOLAS S.A.;2011000947
9629;Não;3244;2011-06-27 00:00:00.0000000;2014-07-11 00:00:00.0000000;;2011-06-27 00:00:00.0000000;2011-07-01 00:00:00.0000000;;Sim;001.865.0990.001-57;TEACU ARMAZENS GERAIS SA;2011000947
10351;Não;3484;2011-10-03 00:00:00.0000000;2022-08-09 00:00:00.0000000;;2011-10-03 00:00:00.0000000;2011-10-04 00:00:00.0000000;;Sim;032.516.6500.001-80;HARSCO DO BRASIL PARTICIPACOES E SERVICOS SIDERURGICOS LTDA;2011002011
11344;Não;3184;2012-03-14 00:00:00.0000000;2017-04-24 00:00:00.0000000;;2011-04-05 00:00:00.0000000;2011-04-05 00:00:00.0000000;;Sim;062.092.7390.001-28;NOVA AMERICA SA AGROENERGIA;2011000629
6372;Não;2083;2010-01-12 00:00:00.0000000;2017-01-10 00:00:00.0000000;;2010-01-12 00:00:00.0000000;2010-06-18 00:00:00.0000000;;Sim;003.698.8700.001-74;EMERSON NETWORK POWER DO BRASIL LTDA.;2010000129
6902;Não;602;2010-07-13 00:00:00.0000000;2012-10-09 00:00:00.0000000;;1992-09-28 00:00:00.0000000;1992-09-28 00:00:00.0000000;;Sim;001.388.9670.001-55;ABN AMRO ADMINISTRADORA DE CARTOES DE CREDITO LTDA.;1992001529
8082;Não;475;2010-12-14 00:00:00.0000000;2018-01-23 00:00:00.0000000;;1989-01-13 00:00:00.0000000;1989-01-13 00:00:00.0000000;;Sim;011.879.2560.001-37;ATOS SOLUCOES E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA.;1989000274
7765;Não;2603;2010-07-26 00:00:00.0000000;2011-12-30 00:00:00.0000000;;2010-07-26 00:00:00.0000000;2010-09-01 00:00:00.0000000;;Sim;010.362.8120.001-30;IGARASSU AGRO INDUSTRIAL LTDA;2010003047
7792;Não;499;2010-09-30 00:00:00.0000000;2015-01-07 00:00:00.0000000;;2010-09-30 00:00:00.0000000;2010-09-30 00:00:00.0000000;;Sim;011.985.0560.001-69;VALE FLORESTAR S.A;1999005211
8084;Não;476;2010-12-21 00:00:00.0000000;2018-01-23 00:00:00.0000000;;1989-01-13 00:00:00.0000000;1989-01-13 00:00:00.0000000;;Sim;011.879.2560.001-37;ATOS SOLUCOES E SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA.;1989000347
9474;Não;3284;2011-05-19 00:00:00.0000000;2018-10-19 00:00:00.0000000;;2011-05-19 00:00:00.0000000;2011-07-01 00:00:00.0000000;;Sim;005.303.4810.001-28;UNIGEL S/A;2011001129
9699;Não;384;2011-05-11 00:00:00.0000000;2015-10-07 00:00:00.0000000;;2011-05-11 00:00:00.0000000;2011-05-11 00:00:00.0000000;;Sim;004.423.5620.001-07;SUDOP INDUSTRIA OPTICA LTDA;1993001492
12071;Não;501;2012-02-01 00:00:00.0000000;2018-07-31 00:00:00.0000000;;2000-11-29 00:00:00.0000000;2000-11-29 00:00:00.0000000;;Sim;033.931.4860.001-30;VALE FERTILIZANTES S.A.;2000008283
12038;Não;3744;2012-05-24 00:00:00.0000000;2018-10-15 00:00:00.0000000;;2012-05-24 00:00:00.0000000;2012-09-05 00:00:00.0000000;;Sim;014.103.6670.001-24;ALMIRANTE CACAU AGRICOLA COMERCIO E EXPORTACAO LTDA;2012001092
4758;Não;1060;2009-03-09 00:00:00.0000000;2014-01-29 00:00:00.0000000;;2009-03-09 00:00:00.0000000;2009-03-09 00:00:00.0000000;;Sim;009.396.6270.001-88;INVISTA TECNOLOGIA TEXTIL BRASIL INDUSTRIA E COMERCIO DE FIBRAS LTDA.;2005001074
4814;Não;398;1992-10-29 00:00:00.0000000;2021-05-20 00:00:00.0000000;;1991-03-31 00:00:00.0000000;1991-03-31 00:00:00.0000000;;Sim;061.066.7260.001-11;CIA AGRICOLA ADMINISTRADORA COMERCIAL INDUSTRIAL CAACI;1990001947
4815;Não;398;1992-10-29 00:00:00.0000000;2021-05-20 00:00:00.0000000;;1991-03-31 00:00:00.0000000;1991-03-31 00:00:00.0000000;;Sim;054.940.0440.001-20;EMVIDRO COMERCIO E REPRESENTACOES LTDA;1990001947
5840;Não;743;2009-09-28 00:00:00.0000000;2020-12-24 00:00:00.0000000;;2009-09-28 00:00:00.0000000;2009-09-28 00:00:00.0000000;;Sim;031.985.6330.001-20;PISA INDUSTRIA DE PAPEIS LTDA.;1995002674
5522;Não;1020;2005-01-20 00:00:00.0000000;2017-05-29 00:00:00.0000000;;2000-01-12 00:00:00.0000000;2000-01-12 00:00:00.0000000;;Sim;061.082.5820.001-97;VOTORANTIM PARTICIPACOES S.A.;2005006711
6369;Não;2403;2010-04-27 00:00:00.0000000;2022-06-29 00:00:00.0000000;;2010-04-27 00:00:00.0000000;2010-05-01 00:00:00.0000000;;Sim;000.021.0960.001-74;FIBRA DUPONT SUDAMERICA SA;2010001729
6370;Não;2403;2010-04-27 00:00:00.0000000;2014-05-21 00:00:00.0000000;;2010-04-27 00:00:00.0000000;2010-05-01 00:00:00.0000000;;Sim;005.304.9870.001-51;INVISTA BRASIL - INDUSTRIA E COMERCIO DE FIBRAS LTDA.;2010001729
6371;Não;2403;2010-04-27 00:00:00.0000000;2014-05-21 00:00:00.0000000;;2010-04-27 00:00:00.0000000;2010-05-01 00:00:00.0000000;;Sim;009.396.6270.001-88;INVISTA TECNOLOGIA TEXTIL BRASIL INDUSTRIA E COMERCIO DE FIBRAS LTDA.;2010001729
9129;Não;430;2011-02-17 00:00:00.0000000;2014-05-21 00:00:00.0000000;;2011-02-17 00:00:00.0000000;2011-02-17 00:00:00.0000000;;Sim;060.499.4720.001-62;CERAMICA SAO CAETANO LTDA;1989000983
11969;Não;73;2012-05-09 00:00:00.0000000;2022-05-13 00:00:00.0000000;;2002-05-01 00:00:00.0000000;2002-05-01 00:00:00.0000000;;Sim;033.122.0290.001-03;FUNDACAO ENERSUL;2002000247
12280;Não;91;2012-06-13 00:00:00.0000000;2014-07-24 00:00:00.0000000;;2012-06-13 00:00:00.0000000;2012-06-13 00:00:00.0000000;;Sim;020.730.0990.001-94;SADIA S.A.;1979000638
12314;Não;499;2012-07-06 00:00:00.0000000;2018-09-14 00:00:00.0000000;;2012-07-06 00:00:00.0000000;2012-07-06 00:00:00.0000000;;Sim;012.963.9280.001-50;VLI OPERACOES PORTUARIAS S.A;1999005211
12315;Não;499;2012-07-06 00:00:00.0000000;2021-02-25 00:00:00.0000000;;2012-07-06 00:00:00.0000000;2012-07-06 00:00:00.0000000;;Sim;014.272.6300.001-20;VLI OPERACOES DE TERMINAIS S.A;1999005211
12585;Não;236;2012-07-25 00:00:00.0000000;2015-04-23 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;048.789.4240.001-03;UBB PREV - PREVIDENCIA COMPLEMENTAR;1997004038
12586;Não;236;2012-07-25 00:00:00.0000000;2014-04-01 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;007.878.9280.001-12;UNIBANCO CONSULTORIA DE INVESTIMENTOS LTDA.;1997004038
12587;Não;236;2012-07-25 00:00:00.0000000;2014-04-01 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;089.560.4600.001-88;UNIBANCO CORRETORA DE VALORES MOBILIARIOS E CAMBIO S.A.;1997004038
12588;Não;236;2012-07-25 00:00:00.0000000;2014-04-01 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;060.938.5520.001-77;UNIBANCO EMPREENDIMENTOS E PARTICIPACOES LTDA;1997004038
12589;Não;236;2012-07-25 00:00:00.0000000;2014-04-01 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;001.538.1450.001-03;UNIBANCO SERVICOS DE INVESTIMENTO LTDA;1997004038
12590;Não;236;2012-07-25 00:00:00.0000000;2017-09-20 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;033.700.3940.001-40;UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;1997004038
12591;Não;236;2012-07-25 00:00:00.0000000;2017-09-20 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;061.071.3870.001-61;UNICARD BANCO MULTIPLO S.A.;1997004038
12592;Não;236;2012-07-25 00:00:00.0000000;2014-04-01 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;002.385.7740.001-03;ADMINISTRADORA E CORRETORA DE SEGUROS UNIBANCO LTDA.;1997004038
12593;Não;236;2012-07-25 00:00:00.0000000;2018-06-27 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;061.190.6580.001-06;BCO FIAT SA (EX FIAT LEASING SA);1997004038
12596;Não;236;2012-07-25 00:00:00.0000000;2017-10-18 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;042.267.8980.001-09;ASSOCIACAO ITAU UNIBANCO CAMPUS;1997004038
12597;Não;236;2012-07-25 00:00:00.0000000;2017-09-20 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;011.529.0390.001-17;BANORTE FUNDACAO MANOEL B DA SILVA DE SEGURIDADE SOCIAL;1997004038
12598;Não;236;2012-07-25 00:00:00.0000000;2017-10-18 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;023.025.7110.001-16;CIA ITAU DE CAPITALIZACAO;1997004038
12600;Não;236;2012-07-25 00:00:00.0000000;2017-09-20 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;004.716.1260.001-18;FINA PROMOCAO E SERVICOS LTDA.;1997004038
12601;Não;236;2012-07-25 00:00:00.0000000;2017-10-18 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;006.881.8980.001-30;FINANCEIRA ITAU CBD S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1997004038
12602;Não;236;2012-07-25 00:00:00.0000000;2017-09-20 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;003.338.2270.001-30;FINAUSTRIA ASSESSORIA, ADMINISTRACAO, SERVICOS DE CREDITO E PARTICIPACOES LTDA.;1997004038
12611;Não;236;2012-07-25 00:00:00.0000000;2017-10-18 00:00:00.0000000;;2012-07-25 00:00:00.0000000;2012-07-25 00:00:00.0000000;;Sim;000.006.8780.001-34;ITAU UNIBANCO SERVICOS E PROCESSAMENTO DE INFORMACOES COMERCIAIS LTDA.;1997004038
